,buyPriceAdjustment,indicativeNetImbalanceVolume,reserveScarcityPrice,sellPriceAdjustment,settlementDate,settlementPeriod,systemBuyPrice,systemSellPrice
2016071745,0.00,108.6839,0.00000,0.00,2016-07-17,45,58.56887,58.56887
2016071746,0.00,55.2109,0.00000,0.00,2016-07-17,46,61.05226,61.05226
2016071747,0.00,405.8963,0.00000,0.00,2016-07-17,47,70.00000,70.00000
2016071748,0.00,21.8986,NULL,0.00,2016-07-17,48,49.61759,49.61759
2016071801,0.00,-99.9097,NULL,0.00,2016-07-18,1,27.06700,27.06700
2016071802,0.00,-63.4443,NULL,0.00,2016-07-18,2,22.27708,22.27708
2016071803,0.00,168.5119,NULL,0.00,2016-07-18,3,55.22857,55.22857
2016071804,0.00,138.1308,NULL,0.00,2016-07-18,4,54.98573,54.98573
2016071805,0.00,-47.5137,NULL,0.00,2016-07-18,5,22.33404,22.33404
2016071806,0.00,23.0009,NULL,0.00,2016-07-18,6,44.80000,44.80000
2016071807,0.00,58.7950,NULL,0.00,2016-07-18,7,44.80000,44.80000
2016071808,0.00,78.8940,NULL,0.00,2016-07-18,8,44.80000,44.80000
2016071809,0.00,35.1735,NULL,0.00,2016-07-18,9,44.80000,44.80000
2016071810,0.00,-52.6032,NULL,0.00,2016-07-18,10,27.01569,27.01569
2016071811,0.00,-106.2528,NULL,0.00,2016-07-18,11,24.17786,24.17786
2016071812,0.00,-172.2390,NULL,0.00,2016-07-18,12,23.99640,23.99640
2016071813,0.00,-249.7173,NULL,0.00,2016-07-18,13,24.87093,24.87093
2016071814,0.00,-153.5532,NULL,0.00,2016-07-18,14,25.88984,25.88984
2016071815,0.00,-452.8799,NULL,0.00,2016-07-18,15,20.00000,20.00000
2016071816,0.00,-269.4613,NULL,0.00,2016-07-18,16,20.00000,20.00000
2016071817,0.00,-261.2343,NULL,0.00,2016-07-18,17,26.60204,26.60204
2016071818,0.00,-286.8098,0.00000,0.00,2016-07-18,18,27.39601,27.39601
2016071819,0.00,-185.1783,0.00000,0.00,2016-07-18,19,28.16020,28.16020
2016071820,0.00,-284.1649,0.00000,0.00,2016-07-18,20,28.49187,28.49187
2016071821,0.00,-460.2056,0.00000,0.00,2016-07-18,21,28.10482,28.10482
2016071822,0.00,-528.7339,0.00000,0.00,2016-07-18,22,28.28403,28.28403
2016071823,0.00,-520.3733,0.00000,0.00,2016-07-18,23,28.09676,28.09676
2016071824,0.00,-461.7677,0.00000,0.00,2016-07-18,24,28.12000,28.12000
2016071825,0.00,-495.0330,0.00000,0.00,2016-07-18,25,28.42811,28.42811
2016071826,0.00,-453.8054,0.00000,0.00,2016-07-18,26,28.30516,28.30516
2016071827,0.00,-359.3328,0.00000,0.00,2016-07-18,27,28.48000,28.48000
2016071828,0.00,-345.0468,0.00000,0.00,2016-07-18,28,28.48000,28.48000
2016071829,0.00,113.2892,0.00000,0.00,2016-07-18,29,70.67543,70.67543
2016071830,0.00,-183.6412,0.00000,0.00,2016-07-18,30,79.77956,79.77956
2016071831,0.00,-28.5925,NULL,0.00,2016-07-18,31,28.69087,28.69087
2016071832,0.00,179.3169,NULL,0.00,2016-07-18,32,94.29488,94.29488
2016071833,0.00,-111.0398,NULL,0.00,2016-07-18,33,28.67294,28.67294
2016071834,0.00,-168.8715,NULL,0.00,2016-07-18,34,28.65979,28.65979
2016071835,0.00,153.9916,0.00000,0.00,2016-07-18,35,85.00000,85.00000
2016071836,0.00,131.1538,0.00360,0.00,2016-07-18,36,85.00000,85.00000
2016071837,0.00,-141.0565,0.01140,0.00,2016-07-18,37,28.82148,28.82148
2016071838,0.00,75.0633,0.05010,0.00,2016-07-18,38,83.71678,83.71678
2016071839,0.00,505.3111,NULL,0.00,2016-07-18,39,134.21569,134.21569
2016071840,0.00,483.3193,NULL,0.00,2016-07-18,40,110.00000,110.00000
2016071841,0.00,386.2665,NULL,0.00,2016-07-18,41,85.00000,85.00000
2016071842,0.00,119.9536,0.00000,0.00,2016-07-18,42,70.00000,70.00000
2016071843,0.00,130.8592,0.00000,0.00,2016-07-18,43,69.28650,69.28650
2016071844,0.00,234.5708,0.00000,0.00,2016-07-18,44,85.00000,85.00000
2016071845,0.00,320.4839,0.00000,0.00,2016-07-18,45,91.94565,91.94565
2016071846,0.00,119.4687,0.00000,0.00,2016-07-18,46,56.76832,56.76832
2016071847,0.00,441.5283,0.00000,0.00,2016-07-18,47,79.00000,79.00000
2016071848,0.00,131.2772,NULL,0.00,2016-07-18,48,60.33899,60.33899
2016071901,0.00,170.3511,NULL,0.00,2016-07-19,1,66.99320,66.99320
2016071902,0.00,7.8185,NULL,0.00,2016-07-19,2,47.27145,47.27145
2016071903,0.00,-83.0092,NULL,0.00,2016-07-19,3,26.59697,26.59697
2016071904,0.00,73.7826,NULL,0.00,2016-07-19,4,58.74497,58.74497
2016071905,0.00,69.5868,NULL,0.00,2016-07-19,5,48.30000,48.30000
2016071906,0.00,96.7082,NULL,0.00,2016-07-19,6,49.59387,49.59387
2016071907,0.00,223.6331,NULL,0.00,2016-07-19,7,49.95000,49.95000
2016071908,0.00,237.0374,NULL,0.00,2016-07-19,8,49.92266,49.92266
2016071909,0.00,168.7505,NULL,0.00,2016-07-19,9,49.63000,49.63000
2016071910,0.00,170.3421,NULL,0.00,2016-07-19,10,49.64274,49.64274
2016071911,0.00,86.7672,NULL,0.00,2016-07-19,11,46.76829,46.76829
2016071912,0.00,170.1503,NULL,0.00,2016-07-19,12,49.92618,49.92618
2016071913,0.00,86.1971,NULL,0.00,2016-07-19,13,58.75356,58.75356
2016071914,0.00,171.0360,NULL,0.00,2016-07-19,14,86.06396,86.06396
2016071915,0.00,179.5634,NULL,0.00,2016-07-19,15,86.99726,86.99726
2016071916,0.00,366.3034,NULL,0.00,2016-07-19,16,134.76557,134.76557
2016071917,0.00,848.0117,NULL,0.00,2016-07-19,17,150.00000,150.00000
2016071918,0.00,958.9935,0.00030,0.00,2016-07-19,18,143.75045,143.75045
2016071919,0.00,655.3125,0.00840,0.00,2016-07-19,19,137.91666,137.91666
2016071920,0.00,521.9500,0.00150,0.00,2016-07-19,20,141.57875,141.57875
2016071921,0.00,302.6106,0.00720,0.00,2016-07-19,21,95.00000,95.00000
2016071922,0.00,184.9560,0.00930,0.00,2016-07-19,22,84.45000,84.45000
2016071923,0.00,57.0665,0.03420,0.00,2016-07-19,23,38.41458,38.41458
2016071924,0.00,78.5417,0.06930,0.00,2016-07-19,24,95.00000,95.00000
2016071925,0.00,43.2363,0.09840,0.00,2016-07-19,25,95.00000,95.00000
2016071926,0.00,-90.8448,0.09840,0.00,2016-07-19,26,28.65000,28.65000
2016071927,0.00,-145.7583,0.00000,0.00,2016-07-19,27,28.86558,28.86558
2016071928,0.00,-25.0607,0.00000,0.00,2016-07-19,28,29.51000,29.51000
2016071929,0.00,112.2063,0.00000,0.00,2016-07-19,29,95.00000,95.00000
2016071930,0.00,82.4639,0.00000,0.00,2016-07-19,30,95.00000,95.00000
2016071931,0.00,184.5344,NULL,0.00,2016-07-19,31,95.00000,95.00000
2016071932,0.00,204.8688,NULL,0.00,2016-07-19,32,89.26124,89.26124
2016071933,0.00,-163.1407,NULL,0.00,2016-07-19,33,29.00857,29.00857
2016071934,0.00,-221.7215,NULL,0.00,2016-07-19,34,29.01763,29.01763
2016071935,0.00,-102.3246,0.00090,0.00,2016-07-19,35,29.11589,29.11589
2016071936,0.00,37.6650,0.03930,0.00,2016-07-19,36,66.07976,66.07976
2016071937,0.00,248.2474,0.00360,0.00,2016-07-19,37,88.24142,88.24142
2016071938,0.00,32.3584,0.00030,0.00,2016-07-19,38,85.00000,85.00000
2016071939,0.00,-58.9630,NULL,0.00,2016-07-19,39,30.00000,30.00000
2016071940,0.00,72.1244,NULL,0.00,2016-07-19,40,85.00000,85.00000
2016071941,0.00,139.1979,NULL,0.00,2016-07-19,41,85.00000,85.00000
2016071942,0.00,-234.1579,0.00000,0.00,2016-07-19,42,28.50000,28.50000
2016071943,0.00,-163.0451,0.00000,0.00,2016-07-19,43,29.01000,29.01000
2016071944,0.00,-192.8750,0.00000,0.00,2016-07-19,44,28.68422,28.68422
2016071945,0.00,-388.6278,0.00000,0.00,2016-07-19,45,28.00000,28.00000
2016071946,0.00,-84.7183,0.00000,0.00,2016-07-19,46,29.01731,29.01731
2016071947,0.00,165.1128,0.00000,0.00,2016-07-19,47,54.00000,54.00000
2016071948,0.00,137.6501,NULL,0.00,2016-07-19,48,54.00000,54.00000
2016072001,0.00,418.4862,NULL,0.00,2016-07-20,1,105.00000,105.00000
2016072002,0.00,288.2113,NULL,0.00,2016-07-20,2,87.00000,87.00000
2016072003,0.00,258.6724,NULL,0.00,2016-07-20,3,53.00000,53.00000
2016072004,0.00,203.8986,NULL,0.00,2016-07-20,4,53.00000,53.00000
2016072005,0.00,99.5889,NULL,0.00,2016-07-20,5,59.77846,59.77846
2016072006,0.00,69.4236,NULL,0.00,2016-07-20,6,46.00000,46.00000
2016072007,0.00,22.5977,NULL,0.00,2016-07-20,7,34.34000,34.34000
2016072008,0.00,-27.3861,NULL,0.00,2016-07-20,8,23.75000,23.75000
2016072009,0.00,4.7444,NULL,0.00,2016-07-20,9,39.00000,39.00000
2016072010,0.00,3.2334,NULL,0.00,2016-07-20,10,33.03000,33.03000
2016072011,0.00,217.7600,NULL,0.00,2016-07-20,11,86.11040,86.11040
2016072012,0.00,130.8753,NULL,0.00,2016-07-20,12,83.59117,83.59117
2016072013,0.00,-426.7833,NULL,0.00,2016-07-20,13,23.60000,23.60000
2016072014,0.00,-463.0397,NULL,0.00,2016-07-20,14,23.60000,23.60000
2016072015,0.00,-274.3805,NULL,0.00,2016-07-20,15,23.60000,23.60000
2016072016,0.00,201.4617,NULL,0.00,2016-07-20,16,82.00000,82.00000
2016072017,0.00,171.5777,NULL,0.00,2016-07-20,17,76.02145,76.02145
2016072018,0.00,251.8694,0.00000,0.00,2016-07-20,18,82.00000,82.00000
2016072019,0.00,289.5083,0.00000,0.00,2016-07-20,19,83.50000,83.50000
2016072020,0.00,436.8590,0.00000,0.00,2016-07-20,20,83.50000,83.50000
2016072021,0.00,345.2583,0.00000,0.00,2016-07-20,21,82.00000,82.00000
2016072022,0.00,174.9018,0.00000,0.00,2016-07-20,22,79.00000,79.00000
2016072023,0.00,32.1822,0.00000,0.00,2016-07-20,23,79.00000,79.00000
2016072024,0.00,81.2041,0.00000,0.00,2016-07-20,24,79.00000,79.00000
2016072025,0.00,261.8253,0.00000,0.00,2016-07-20,25,82.00000,82.00000
2016072026,0.00,528.5615,0.00000,0.00,2016-07-20,26,97.85037,97.85037
2016072027,0.00,696.0988,0.00000,0.00,2016-07-20,27,126.08619,126.08619
2016072028,0.00,107.6461,0.00000,0.00,2016-07-20,28,72.00000,72.00000
2016072029,0.00,-128.5021,0.00000,0.00,2016-07-20,29,28.55000,28.55000
2016072030,0.00,-506.1675,0.00000,0.00,2016-07-20,30,28.40000,28.40000
2016072031,0.00,-681.4419,NULL,0.00,2016-07-20,31,28.34848,28.34848
2016072032,0.00,-742.2670,NULL,0.00,2016-07-20,32,27.76959,27.76959
2016072033,0.00,-726.9692,NULL,0.00,2016-07-20,33,27.90433,27.90433
2016072034,0.00,-367.0538,NULL,0.00,2016-07-20,34,28.46792,28.46792
2016072035,0.00,-218.0789,0.00000,0.00,2016-07-20,35,28.57703,28.57703
2016072036,0.00,-88.2399,0.00000,0.00,2016-07-20,36,28.91159,28.91159
2016072037,0.00,109.7869,0.00000,0.00,2016-07-20,37,78.00000,78.00000
2016072038,0.00,106.7000,0.00000,0.00,2016-07-20,38,60.00000,60.00000
2016072039,0.00,96.7992,NULL,0.00,2016-07-20,39,87.43083,87.43083
2016072040,0.00,200.9181,NULL,0.00,2016-07-20,40,89.00000,89.00000
2016072041,0.00,36.4163,NULL,0.00,2016-07-20,41,51.21509,51.21509
2016072042,0.00,-147.8981,0.00000,0.00,2016-07-20,42,28.70000,28.70000
2016072043,0.00,45.9691,0.00000,0.00,2016-07-20,43,51.11052,51.11052
2016072044,0.00,21.4656,0.00000,0.00,2016-07-20,44,52.00000,52.00000
2016072045,0.00,78.1139,0.00000,0.00,2016-07-20,45,86.41849,86.41849
2016072046,0.00,107.0741,0.00000,0.00,2016-07-20,46,66.75140,66.75140
2016072047,0.00,-49.4121,0.00000,0.00,2016-07-20,47,28.70000,28.70000
2016072048,0.00,-254.9578,NULL,0.00,2016-07-20,48,25.85313,25.85313
2016072101,0.00,-229.9231,NULL,0.00,2016-07-21,1,25.00000,25.00000
2016072102,0.00,-300.0365,NULL,0.00,2016-07-21,2,23.60000,23.60000
2016072103,0.00,-342.3148,NULL,0.00,2016-07-21,3,23.60000,23.60000
2016072104,0.00,-230.2591,NULL,0.00,2016-07-21,4,23.60000,23.60000
2016072105,0.00,-171.9082,NULL,0.00,2016-07-21,5,24.13830,24.13830
2016072106,0.00,-274.8916,NULL,0.00,2016-07-21,6,23.60000,23.60000
2016072107,0.00,-199.8250,NULL,0.00,2016-07-21,7,21.88296,21.88296
2016072108,0.00,-217.9021,NULL,0.00,2016-07-21,8,21.52566,21.52566
2016072109,0.00,-250.3834,NULL,0.00,2016-07-21,9,21.52000,21.52000
2016072110,0.00,-300.2455,NULL,0.00,2016-07-21,10,21.34058,21.34058
2016072111,0.00,-278.7466,NULL,0.00,2016-07-21,11,21.52000,21.52000
2016072112,0.00,-260.9408,NULL,0.00,2016-07-21,12,21.53000,21.53000
2016072113,0.00,-535.7850,NULL,0.00,2016-07-21,13,21.50000,21.50000
2016072114,0.00,-1004.9446,NULL,0.00,2016-07-21,14,17.71841,17.71841
2016072115,0.00,-454.4956,NULL,0.00,2016-07-21,15,26.59030,26.59030
2016072116,0.00,-341.1193,NULL,0.00,2016-07-21,16,28.00000,28.00000
2016072117,0.00,17.5897,NULL,0.00,2016-07-21,17,48.96261,48.96261
2016072118,0.00,151.0773,0.00000,0.00,2016-07-21,18,108.54169,108.54169
2016072119,0.00,-28.0241,0.00000,0.00,2016-07-21,19,30.10000,30.10000
2016072120,0.00,-319.9245,0.00000,0.00,2016-07-21,20,29.05000,29.05000
2016072121,0.00,-575.2982,0.00000,0.00,2016-07-21,21,28.50421,28.50421
2016072122,0.00,-766.0588,0.00000,0.00,2016-07-21,22,28.40172,28.40172
2016072123,0.00,-712.9870,0.00000,0.00,2016-07-21,23,28.58900,28.58900
2016072124,0.00,-624.2554,0.00000,0.00,2016-07-21,24,29.31940,29.31940
2016072125,0.00,-216.6086,0.00000,0.00,2016-07-21,25,29.70000,29.70000
2016072126,0.00,-134.1454,0.00000,0.00,2016-07-21,26,29.75000,29.75000
2016072127,0.00,24.3242,0.00000,0.00,2016-07-21,27,71.09332,71.09332
2016072128,0.00,-39.7608,0.00000,0.00,2016-07-21,28,29.91422,29.91422
2016072129,0.00,52.7132,0.00000,0.00,2016-07-21,29,58.52001,58.52001
2016072130,0.00,116.5844,0.00000,0.00,2016-07-21,30,70.68307,70.68307
2016072131,0.00,-53.0085,NULL,0.00,2016-07-21,31,29.76475,29.76475
2016072132,0.00,15.8791,NULL,0.00,2016-07-21,32,75.00000,75.00000
2016072133,0.00,-87.5750,NULL,0.00,2016-07-21,33,29.71000,29.71000
2016072134,0.00,-83.7048,NULL,0.00,2016-07-21,34,29.62410,29.62410
2016072135,0.00,-310.6931,0.00000,0.00,2016-07-21,35,5.52140,5.52140
2016072136,0.00,-245.8682,0.00000,0.00,2016-07-21,36,29.37218,29.37218
2016072137,0.00,-181.4845,0.00000,0.00,2016-07-21,37,29.50000,29.50000
2016072138,0.00,-332.0678,0.00000,0.00,2016-07-21,38,29.38032,29.38032
2016072139,0.00,-464.9431,NULL,0.00,2016-07-21,39,28.51101,28.51101
2016072140,0.00,-459.9401,NULL,0.00,2016-07-21,40,29.50000,29.50000
2016072141,0.00,-420.4898,NULL,0.00,2016-07-21,41,29.50000,29.50000
2016072142,0.00,-560.7573,0.00000,0.00,2016-07-21,42,29.50000,29.50000
2016072143,0.00,-337.6220,0.00000,0.00,2016-07-21,43,29.50000,29.50000
2016072144,0.00,-421.3861,0.00000,0.00,2016-07-21,44,28.67835,28.67835
2016072145,0.00,-403.2011,0.00000,0.00,2016-07-21,45,28.73552,28.73552
2016072146,0.00,-832.3142,0.00000,0.00,2016-07-21,46,28.13538,28.13538
2016072147,0.00,-167.9844,0.00000,0.00,2016-07-21,47,29.50000,29.50000
2016072148,0.00,-18.6293,NULL,0.00,2016-07-21,48,29.50000,29.50000
2016072201,0.00,-136.0021,NULL,0.00,2016-07-22,1,24.84498,24.84498
2016072202,0.00,47.1916,NULL,0.00,2016-07-22,2,48.40000,48.40000
2016072203,0.00,-24.9190,NULL,0.00,2016-07-22,3,28.65000,28.65000
2016072204,0.00,8.2108,NULL,0.00,2016-07-22,4,48.35000,48.35000
2016072205,0.00,-83.0761,NULL,0.00,2016-07-22,5,22.08035,22.08035
2016072206,0.00,8.7528,NULL,0.00,2016-07-22,6,48.30000,48.30000
2016072207,0.00,-14.2212,NULL,0.00,2016-07-22,7,26.10000,26.10000
2016072208,0.00,-32.2630,NULL,0.00,2016-07-22,8,23.96154,23.96154
2016072209,0.00,88.7416,NULL,0.00,2016-07-22,9,49.36402,49.36402
2016072210,0.00,68.5359,NULL,0.00,2016-07-22,10,50.23384,50.23384
2016072211,0.00,38.2333,NULL,0.00,2016-07-22,11,51.71142,51.71142
2016072212,0.00,-6.4468,NULL,0.00,2016-07-22,12,36.60000,36.60000
2016072213,0.00,-34.4821,NULL,0.00,2016-07-22,13,27.33975,27.33975
2016072214,0.00,-22.6685,NULL,0.00,2016-07-22,14,29.55523,29.55523
2016072215,0.00,-285.8154,NULL,0.00,2016-07-22,15,28.00000,28.00000
2016072216,0.00,-387.5871,NULL,0.00,2016-07-22,16,28.00000,28.00000
2016072217,0.00,-264.1771,NULL,0.00,2016-07-22,17,28.20216,28.20216
2016072218,0.00,-49.2418,0.00000,0.00,2016-07-22,18,28.73652,28.73652
2016072219,0.00,-5.5361,0.00000,0.00,2016-07-22,19,28.65000,28.65000
2016072220,0.00,-207.7166,0.00000,0.00,2016-07-22,20,28.21075,28.21075
2016072221,0.00,-314.1009,0.00000,0.00,2016-07-22,21,28.61995,28.61995
2016072222,0.00,-210.4980,0.00000,0.00,2016-07-22,22,28.85725,28.85725
2016072223,0.00,-266.0049,0.00000,0.00,2016-07-22,23,28.56600,28.56600
2016072224,0.00,-341.3957,0.00000,0.00,2016-07-22,24,28.65000,28.65000
2016072225,0.00,-299.1797,0.00000,0.00,2016-07-22,25,28.10000,28.10000
2016072226,0.00,-322.2416,0.00000,0.00,2016-07-22,26,28.10000,28.10000
2016072227,0.00,-313.2832,0.00000,0.00,2016-07-22,27,28.55400,28.55400
2016072228,0.00,-284.2824,0.00000,0.00,2016-07-22,28,28.55275,28.55275
2016072229,0.00,-315.2832,0.00000,0.00,2016-07-22,29,28.69250,28.69250
2016072230,0.00,-303.4071,0.00000,0.00,2016-07-22,30,28.83485,28.83485
2016072231,0.00,-161.5678,NULL,0.00,2016-07-22,31,29.20000,29.20000
2016072232,0.00,-41.2334,NULL,0.00,2016-07-22,32,29.25000,29.25000
2016072233,0.00,23.3999,NULL,0.00,2016-07-22,33,75.00000,75.00000
2016072234,0.00,88.9119,NULL,0.00,2016-07-22,34,75.57513,75.57513
2016072235,0.00,-232.6300,0.00000,0.00,2016-07-22,35,29.25000,29.25000
2016072236,0.00,-140.9008,0.00000,0.00,2016-07-22,36,29.27791,29.27791
2016072237,0.00,-298.0625,0.00000,0.00,2016-07-22,37,29.25000,29.25000
2016072238,0.00,-148.1091,0.00000,0.00,2016-07-22,38,29.29001,29.29001
2016072239,0.00,-196.6999,NULL,0.00,2016-07-22,39,29.25000,29.25000
2016072240,0.00,-76.2790,NULL,0.00,2016-07-22,40,29.27622,29.27622
2016072241,0.00,-37.5735,NULL,0.00,2016-07-22,41,29.32968,29.32968
2016072242,0.00,-111.5154,0.00000,0.00,2016-07-22,42,29.25000,29.25000
2016072243,0.00,168.5558,0.00000,0.00,2016-07-22,43,54.00000,54.00000
2016072244,0.00,-37.6545,0.00000,0.00,2016-07-22,44,29.30000,29.30000
2016072245,0.00,-1.0887,0.00000,0.00,2016-07-22,45,29.32000,29.32000
2016072246,0.00,-116.2047,0.00000,0.00,2016-07-22,46,29.32000,29.32000
2016072247,0.00,-44.2970,0.00000,0.00,2016-07-22,47,29.32000,29.32000
2016072248,0.00,-51.1779,NULL,0.00,2016-07-22,48,29.31333,29.31333
2016072301,0.00,-84.1493,NULL,0.00,2016-07-23,1,29.31000,29.31000
2016072302,0.00,-159.3532,NULL,0.00,2016-07-23,2,29.04240,29.04240
2016072303,0.00,55.8581,NULL,0.00,2016-07-23,3,58.00000,58.00000
2016072304,0.00,-18.0451,NULL,0.00,2016-07-23,4,28.55000,28.55000
2016072305,0.00,-102.9643,NULL,0.00,2016-07-23,5,28.65000,28.65000
2016072306,0.00,-188.9329,NULL,0.00,2016-07-23,6,25.81458,25.81458
2016072307,0.00,84.6213,NULL,0.00,2016-07-23,7,50.00000,50.00000
2016072308,0.00,211.2789,NULL,0.00,2016-07-23,8,50.00000,50.00000
2016072309,0.00,167.5831,NULL,0.00,2016-07-23,9,50.00000,50.00000
2016072310,0.00,146.4917,NULL,0.00,2016-07-23,10,50.00000,50.00000
2016072311,0.00,37.7810,NULL,0.00,2016-07-23,11,45.69890,45.69890
2016072312,0.00,3.6706,NULL,0.00,2016-07-23,12,45.00000,45.00000
2016072313,0.00,105.8046,NULL,0.00,2016-07-23,13,50.00000,50.00000
2016072314,0.00,-99.0588,NULL,0.00,2016-07-23,14,28.12000,28.12000
2016072315,0.00,-276.1009,NULL,0.00,2016-07-23,15,26.22000,26.22000
2016072316,0.00,-57.1534,NULL,0.00,2016-07-23,16,28.00623,28.00623
2016072317,0.00,-132.5873,NULL,0.00,2016-07-23,17,27.83248,27.83248
2016072318,0.00,-135.4739,NULL,0.00,2016-07-23,18,28.61801,28.61801
2016072319,0.00,-275.1642,NULL,0.00,2016-07-23,19,25.77739,25.77739
2016072320,0.00,-326.2069,NULL,0.00,2016-07-23,20,25.21241,25.21241
2016072321,0.00,-362.7557,NULL,0.00,2016-07-23,21,27.55000,27.55000
2016072322,0.00,-442.3266,0.00000,0.00,2016-07-23,22,25.78921,25.78921
2016072323,0.00,-329.8164,0.00000,0.00,2016-07-23,23,26.15000,26.15000
2016072324,0.00,-181.7593,0.00000,0.00,2016-07-23,24,26.99835,26.99835
2016072325,0.00,-60.2195,0.00000,0.00,2016-07-23,25,29.04404,29.04404
2016072326,0.00,291.0504,0.00000,0.00,2016-07-23,26,98.00000,98.00000
2016072327,0.00,87.4588,0.00000,0.00,2016-07-23,27,48.92934,48.92934
2016072328,0.00,-6.2668,0.00000,0.00,2016-07-23,28,29.60266,29.60266
2016072329,0.00,-456.5880,0.00000,0.00,2016-07-23,29,22.00000,22.00000
2016072330,0.00,-509.1736,NULL,0.00,2016-07-23,30,22.00000,22.00000
2016072331,0.00,-486.7102,NULL,0.00,2016-07-23,31,22.00000,22.00000
2016072332,0.00,-776.7083,NULL,0.00,2016-07-23,32,22.00000,22.00000
2016072333,0.00,-694.9685,NULL,0.00,2016-07-23,33,22.00000,22.00000
2016072334,0.00,-545.1834,NULL,0.00,2016-07-23,34,22.00000,22.00000
2016072335,0.00,-155.4107,NULL,0.00,2016-07-23,35,28.67800,28.67800
2016072336,0.00,46.8317,NULL,0.00,2016-07-23,36,91.82918,91.82918
2016072337,0.00,64.3214,NULL,0.00,2016-07-23,37,95.16108,95.16108
2016072338,0.00,66.6333,NULL,0.00,2016-07-23,38,92.70250,92.70250
2016072339,0.00,59.1284,NULL,0.00,2016-07-23,39,99.46016,99.46016
2016072340,0.00,1.6416,NULL,0.00,2016-07-23,40,35.00000,35.00000
2016072341,0.00,48.4880,NULL,0.00,2016-07-23,41,34.34176,34.34176
2016072342,0.00,50.7624,0.00000,0.00,2016-07-23,42,81.60014,81.60014
2016072343,0.00,-133.7083,0.00000,0.00,2016-07-23,43,28.62853,28.62853
2016072344,0.00,-31.4106,0.00000,0.00,2016-07-23,44,30.04162,30.04162
2016072345,0.00,-34.6820,0.00000,0.00,2016-07-23,45,29.90338,29.90338
2016072346,0.00,-252.2426,0.00000,0.00,2016-07-23,46,27.60738,27.60738
2016072347,0.00,-136.2944,0.00000,0.00,2016-07-23,47,28.61284,28.61284
2016072348,0.00,-44.9790,NULL,0.00,2016-07-23,48,28.62000,28.62000
2016072401,0.00,-67.7588,NULL,0.00,2016-07-24,1,27.58082,27.58082
2016072402,0.00,61.5971,NULL,0.00,2016-07-24,2,50.00000,50.00000
2016072403,0.00,65.6561,NULL,0.00,2016-07-24,3,53.17849,53.17849
2016072404,0.00,25.8978,NULL,0.00,2016-07-24,4,50.00000,50.00000
2016072405,0.00,-1.0333,NULL,0.00,2016-07-24,5,27.55000,27.55000
2016072406,0.00,69.8408,NULL,0.00,2016-07-24,6,52.96461,52.96461
2016072407,0.00,71.6482,NULL,0.00,2016-07-24,7,52.41449,52.41449
2016072408,0.00,131.7722,NULL,0.00,2016-07-24,8,64.01524,64.01524
2016072409,0.00,-31.0067,NULL,0.00,2016-07-24,9,27.02649,27.02649
2016072410,0.00,-39.3000,NULL,0.00,2016-07-24,10,27.02000,27.02000
2016072411,0.00,21.3998,NULL,0.00,2016-07-24,11,50.00000,50.00000
2016072412,0.00,57.0796,NULL,0.00,2016-07-24,12,50.00000,50.00000
2016072413,0.00,166.6274,NULL,0.00,2016-07-24,13,55.31434,55.31434
2016072414,0.00,-3.0846,NULL,0.00,2016-07-24,14,28.50000,28.50000
2016072415,0.00,-140.3313,NULL,0.00,2016-07-24,15,27.84661,27.84661
2016072416,0.00,-196.8324,NULL,0.00,2016-07-24,16,27.42868,27.42868
2016072417,0.00,-54.6014,NULL,0.00,2016-07-24,17,28.50000,28.50000
2016072418,0.00,-375.9219,NULL,0.00,2016-07-24,18,27.96398,27.96398
2016072419,0.00,-306.4651,NULL,0.00,2016-07-24,19,28.50000,28.50000
2016072420,0.00,-176.3912,NULL,0.00,2016-07-24,20,28.50000,28.50000
2016072421,0.00,-48.0221,NULL,0.00,2016-07-24,21,28.51000,28.51000
2016072422,0.00,-19.1287,0.00000,0.00,2016-07-24,22,28.50000,28.50000
2016072423,0.00,223.7261,0.00000,0.00,2016-07-24,23,70.12262,70.12262
2016072424,0.00,322.6598,0.00000,0.00,2016-07-24,24,74.01598,74.01598
2016072425,0.00,480.7968,0.00000,0.00,2016-07-24,25,96.68722,96.68722
2016072426,0.00,427.3452,0.00000,0.00,2016-07-24,26,75.00000,75.00000
2016072427,0.00,245.8467,0.00000,0.00,2016-07-24,27,72.86634,72.86634
2016072428,0.00,144.8909,0.00000,0.00,2016-07-24,28,70.00000,70.00000
2016072429,0.00,147.6541,0.00000,0.00,2016-07-24,29,70.00000,70.00000
2016072430,0.00,142.4750,NULL,0.00,2016-07-24,30,70.00000,70.00000
2016072431,0.00,79.5084,NULL,0.00,2016-07-24,31,58.67608,58.67608
2016072432,0.00,106.7575,NULL,0.00,2016-07-24,32,69.68087,69.68087
2016072433,0.00,173.8527,NULL,0.00,2016-07-24,33,70.00000,70.00000
2016072434,0.00,295.0667,NULL,0.00,2016-07-24,34,70.00000,70.00000
2016072435,0.00,-12.2886,NULL,0.00,2016-07-24,35,28.80000,28.80000
2016072436,0.00,-155.3430,NULL,0.00,2016-07-24,36,28.75000,28.75000
