,drm2HourForecast,lolp1HourForecast,settlementDate,settlementPeriod
2018091944,17059.9840000,0.000000000,2018-09-19,44
2018091945,17516.6020000,0.000000000,2018-09-19,45
2018091946,19407.5590000,0.000000000,2018-09-19,46
2018091947,19993.9200000,0.000000000,2018-09-19,47
2018091948,21588.4920000,0.000000000,2018-09-19,48
2018092001,21085.9240000,0.000000000,2018-09-20,1
2018092002,21781.5410000,0.000000000,2018-09-20,2
2018092003,21422.0960000,0.000000000,2018-09-20,3
2018092004,21227.3870000,0.000000000,2018-09-20,4
2018092005,20974.5800000,0.000000000,2018-09-20,5
2018092006,21337.1300000,0.000000000,2018-09-20,6
2018092007,21502.4430000,0.000000000,2018-09-20,7
2018092008,21863.8570000,0.000000000,2018-09-20,8
2018092009,22061.2500000,0.000000000,2018-09-20,9
2018092010,21937.9360000,0.000000000,2018-09-20,10
2018092011,22109.4690000,0.000000000,2018-09-20,11
2018092012,21845.2930000,0.000000000,2018-09-20,12
2018092013,19512.2230000,0.000000000,2018-09-20,13
2018092014,17566.5760000,0.000000000,2018-09-20,14
2018092015,12406.5630000,0.000000000,2018-09-20,15
2018092016,9849.2680000,0.000000000,2018-09-20,16
2018092017,9587.8810000,0.000000000,2018-09-20,17
2018092018,9549.4080000,0.000000000,2018-09-20,18
2018092019,8982.3200000,0.000000000,2018-09-20,19
2018092020,8721.6620000,0.000000000,2018-09-20,20
2018092021,8693.1550000,0.000000000,2018-09-20,21
2018092022,8700.1100000,0.000000000,2018-09-20,22
2018092023,8732.0500000,0.000000000,2018-09-20,23
2018092024,9794.9580000,0.000000000,2018-09-20,24
2018092025,9453.7130000,0.000000000,2018-09-20,25
2018092026,10377.6230000,0.000000000,2018-09-20,26
2018092027,9991.2060000,0.000000000,2018-09-20,27
2018092028,10065.1990000,0.000000000,2018-09-20,28
2018092029,8715.2120000,0.000000000,2018-09-20,29
2018092030,8752.1920000,0.000000000,2018-09-20,30
2018092031,8140.2180000,0.000000000,2018-09-20,31
2018092032,7581.6970000,0.000000000,2018-09-20,32
2018092033,8372.6030000,0.000000000,2018-09-20,33
2018092034,7572.2970000,0.000000000,2018-09-20,34
2018092035,7255.6340000,0.000000000,2018-09-20,35
2018092036,6832.4490000,0.000000000,2018-09-20,36
2018092037,7483.1990000,0.000000000,2018-09-20,37
2018092038,7448.8647000,0.000000000,2018-09-20,38
2018092039,7675.4660000,0.000000000,2018-09-20,39
2018092040,7486.6400000,0.000000000,2018-09-20,40
2018092041,8515.1430000,0.000000000,2018-09-20,41
2018092042,10052.0030000,0.000000000,2018-09-20,42
2018092043,11221.8480000,0.000000000,2018-09-20,43
2018092044,12836.9270000,0.000000000,2018-09-20,44
2018092045,14519.7050000,0.000000000,2018-09-20,45
2018092046,16352.8840000,0.000000000,2018-09-20,46
2018092047,18544.0530000,0.000000000,2018-09-20,47
2018092048,19019.9160000,0.000000000,2018-09-20,48
2018092101,20503.8670000,0.000000000,2018-09-21,1
2018092102,21336.4510000,0.000000000,2018-09-21,2
2018092103,22027.7090000,0.000000000,2018-09-21,3
2018092104,22701.9100000,0.000000000,2018-09-21,4
2018092105,23231.5060000,0.000000000,2018-09-21,5
2018092106,23434.5490000,0.000000000,2018-09-21,6
2018092107,22050.5780000,0.000000000,2018-09-21,7
2018092108,22186.4400000,0.000000000,2018-09-21,8
2018092109,22497.9500000,0.000000000,2018-09-21,9
2018092110,22542.8050000,0.000000000,2018-09-21,10
2018092111,22302.6270000,0.000000000,2018-09-21,11
2018092112,21301.1370000,0.000000000,2018-09-21,12
2018092113,20424.0570000,0.000000000,2018-09-21,13
2018092114,18967.2320000,0.000000000,2018-09-21,14
2018092115,17979.5060000,0.000000000,2018-09-21,15
2018092116,16249.7610000,0.000000000,2018-09-21,16
2018092117,15300.1490000,0.000000000,2018-09-21,17
2018092118,15562.0140000,0.000000000,2018-09-21,18
2018092119,16641.7480000,0.000000000,2018-09-21,19
2018092120,17147.4180000,0.000000000,2018-09-21,20
2018092121,17181.5140000,0.000000000,2018-09-21,21
2018092122,16686.9410000,0.000000000,2018-09-21,22
2018092123,16224.3570000,0.000000000,2018-09-21,23
2018092124,16376.4750000,0.000000000,2018-09-21,24
2018092125,16271.4150000,0.000000000,2018-09-21,25
2018092126,16083.2700000,0.000000000,2018-09-21,26
2018092127,14423.9430000,0.000000000,2018-09-21,27
2018092128,15044.5480000,0.000000000,2018-09-21,28
2018092129,15573.5630000,0.000000000,2018-09-21,29
2018092130,15875.1600000,0.000000000,2018-09-21,30
2018092131,16979.6290000,0.000000000,2018-09-21,31
2018092132,15751.1170000,0.000000000,2018-09-21,32
2018092133,16739.2500000,0.000000000,2018-09-21,33
2018092134,15587.7630000,0.000000000,2018-09-21,34
2018092135,14885.5490000,0.000000000,2018-09-21,35
2018092136,14043.8040000,0.000000000,2018-09-21,36
2018092137,13654.9720000,0.000000000,2018-09-21,37
2018092138,13320.3780000,0.000000000,2018-09-21,38
2018092139,12830.1060000,0.000000000,2018-09-21,39
2018092140,12026.1760000,0.000000000,2018-09-21,40
2018092141,12311.5840000,0.000000000,2018-09-21,41
2018092142,13259.6630000,0.000000000,2018-09-21,42
2018092143,13545.9790000,0.000000000,2018-09-21,43
2018092144,14044.5320000,0.000000000,2018-09-21,44
2018092145,14987.7520000,0.000000000,2018-09-21,45
2018092146,16306.6820000,0.000000000,2018-09-21,46
2018092147,17707.8980000,0.000000000,2018-09-21,47
2018092148,18407.8830000,0.000000000,2018-09-21,48
2018092201,18071.2620000,0.000000000,2018-09-22,1
2018092202,19582.5140000,0.000000000,2018-09-22,2
2018092203,19845.7990000,0.000000000,2018-09-22,3
2018092204,20380.1900000,0.000000000,2018-09-22,4
2018092205,20943.6200000,0.000000000,2018-09-22,5
2018092206,21223.1680000,0.000000000,2018-09-22,6
2018092207,21437.8120000,0.000000000,2018-09-22,7
2018092208,21630.8400000,0.000000000,2018-09-22,8
2018092209,21288.1700000,0.000000000,2018-09-22,9
2018092210,21370.0740000,0.000000000,2018-09-22,10
2018092211,21803.1720000,0.000000000,2018-09-22,11
2018092212,21346.6700000,0.000000000,2018-09-22,12
2018092213,20441.0250000,0.000000000,2018-09-22,13
2018092214,20170.3930000,0.000000000,2018-09-22,14
2018092215,20047.8630000,0.000000000,2018-09-22,15
2018092216,18626.5680000,0.000000000,2018-09-22,16
2018092217,17138.9630000,0.000000000,2018-09-22,17
2018092218,16054.0060000,0.000000000,2018-09-22,18
2018092219,14883.9890000,0.000000000,2018-09-22,19
2018092220,14111.8880000,0.000000000,2018-09-22,20
2018092221,14242.4170000,0.000000000,2018-09-22,21
2018092222,14140.9210000,0.000000000,2018-09-22,22
2018092223,13321.9830000,0.000000000,2018-09-22,23
2018092224,13514.2120000,0.000000000,2018-09-22,24
2018092225,13300.8320000,0.000000000,2018-09-22,25
2018092226,13239.9190000,0.000000000,2018-09-22,26
2018092227,12536.7550000,0.000000000,2018-09-22,27
2018092228,12865.8600000,0.000000000,2018-09-22,28
2018092229,13004.0070000,0.000000000,2018-09-22,29
2018092230,12408.1530000,0.000000000,2018-09-22,30
2018092231,11626.9020000,0.000000000,2018-09-22,31
2018092232,11843.1420000,0.000000000,2018-09-22,32
2018092233,11596.1820000,0.000000000,2018-09-22,33
2018092234,10800.6920000,0.000000000,2018-09-22,34
2018092235,9200.2710000,0.000000000,2018-09-22,35
2018092236,8466.3640000,0.000000000,2018-09-22,36
2018092237,7581.3755000,0.000000000,2018-09-22,37
2018092238,6946.3857000,0.000000000,2018-09-22,38
2018092239,6878.2510000,0.000000000,2018-09-22,39
2018092240,6446.0103000,0.000000000,2018-09-22,40
2018092241,6825.0330000,0.000000000,2018-09-22,41
2018092242,8416.9570000,0.000000000,2018-09-22,42
2018092243,8526.6530000,0.000000000,2018-09-22,43
2018092244,9704.8620000,0.000000000,2018-09-22,44
2018092245,10966.9780000,0.000000000,2018-09-22,45
2018092246,12476.2880000,0.000000000,2018-09-22,46
2018092247,14181.1920000,0.000000000,2018-09-22,47
2018092248,15916.6100000,0.000000000,2018-09-22,48
2018092301,16595.4160000,0.000000000,2018-09-23,1
2018092302,17070.0980000,0.000000000,2018-09-23,2
2018092303,17550.1620000,0.000000000,2018-09-23,3
2018092304,17407.8160000,0.000000000,2018-09-23,4
2018092305,17131.5430000,0.000000000,2018-09-23,5
2018092306,17766.0960000,0.000000000,2018-09-23,6
2018092307,17804.6580000,0.000000000,2018-09-23,7
2018092308,18089.6050000,0.000000000,2018-09-23,8
2018092309,18502.4300000,0.000000000,2018-09-23,9
2018092310,18760.6020000,0.000000000,2018-09-23,10
2018092311,19303.0310000,0.000000000,2018-09-23,11
2018092312,19250.7900000,0.000000000,2018-09-23,12
2018092313,18929.6050000,0.000000000,2018-09-23,13
2018092314,17466.0100000,0.000000000,2018-09-23,14
2018092315,17504.6740000,0.000000000,2018-09-23,15
2018092316,15457.7620000,0.000000000,2018-09-23,16
2018092317,14380.4680000,0.000000000,2018-09-23,17
2018092318,12627.5400000,0.000000000,2018-09-23,18
2018092319,11877.7480000,0.000000000,2018-09-23,19
2018092320,10774.1740000,0.000000000,2018-09-23,20
2018092321,11646.0120000,0.000000000,2018-09-23,21
2018092322,11811.4440000,0.000000000,2018-09-23,22
2018092323,12510.2690000,0.000000000,2018-09-23,23
2018092324,12663.3110000,0.000000000,2018-09-23,24
2018092325,13650.7930000,0.000000000,2018-09-23,25
2018092326,14107.7990000,0.000000000,2018-09-23,26
2018092327,15278.8480000,0.000000000,2018-09-23,27
2018092328,15549.5320000,0.000000000,2018-09-23,28
2018092329,16295.4840000,0.000000000,2018-09-23,29
2018092330,16556.5920000,0.000000000,2018-09-23,30
2018092331,17730.3800000,0.000000000,2018-09-23,31
2018092332,17263.8890000,0.000000000,2018-09-23,32
2018092333,16647.5780000,0.000000000,2018-09-23,33
2018092334,16016.3790000,0.000000000,2018-09-23,34
2018092335,15344.8320000,0.000000000,2018-09-23,35
2018092336,14781.2650000,0.000000000,2018-09-23,36
2018092337,14405.4100000,0.000000000,2018-09-23,37
2018092338,12969.8970000,0.000000000,2018-09-23,38
2018092339,12294.9770000,0.000000000,2018-09-23,39
2018092340,13533.0960000,0.000000000,2018-09-23,40
2018092341,14266.3080000,0.000000000,2018-09-23,41
2018092342,14622.0660000,0.000000000,2018-09-23,42
2018092343,15437.3960000,0.000000000,2018-09-23,43
2018092344,15850.2860000,0.000000000,2018-09-23,44
2018092345,16542.6050000,0.000000000,2018-09-23,45
2018092346,17970.0720000,0.000000000,2018-09-23,46
2018092347,19384.1760000,0.000000000,2018-09-23,47
2018092348,21304.9550000,0.000000000,2018-09-23,48
2018092401,21710.1000000,0.000000000,2018-09-24,1
2018092402,21929.8500000,0.000000000,2018-09-24,2
2018092403,22111.7870000,0.000000000,2018-09-24,3
2018092404,21961.8360000,0.000000000,2018-09-24,4
2018092405,21933.2000000,0.000000000,2018-09-24,5
2018092406,23474.2480000,0.000000000,2018-09-24,6
2018092407,23325.2600000,0.000000000,2018-09-24,7
2018092408,23498.3730000,0.000000000,2018-09-24,8
2018092409,23840.8540000,0.000000000,2018-09-24,9
2018092410,23566.2320000,0.000000000,2018-09-24,10
2018092411,24049.2070000,0.000000000,2018-09-24,11
2018092412,22860.1620000,0.000000000,2018-09-24,12
2018092413,20748.4400000,0.000000000,2018-09-24,13
2018092414,17995.8000000,0.000000000,2018-09-24,14
2018092415,13781.4580000,0.000000000,2018-09-24,15
2018092416,11707.0720000,0.000000000,2018-09-24,16
2018092417,11737.9460000,0.000000000,2018-09-24,17
2018092418,12007.9380000,0.000000000,2018-09-24,18
2018092419,11922.9150000,0.000000000,2018-09-24,19
2018092420,11623.4730000,0.000000000,2018-09-24,20
2018092421,12137.2600000,0.000000000,2018-09-24,21
2018092422,12693.3280000,0.000000000,2018-09-24,22
2018092423,13427.5820000,0.000000000,2018-09-24,23
2018092424,13814.4960000,0.000000000,2018-09-24,24
2018092425,14268.5250000,0.000000000,2018-09-24,25
2018092426,14184.9560000,0.000000000,2018-09-24,26
2018092427,13312.6810000,0.000000000,2018-09-24,27
2018092428,13118.9430000,0.000000000,2018-09-24,28
2018092429,13842.8860000,0.000000000,2018-09-24,29
2018092430,13718.8250000,0.000000000,2018-09-24,30
2018092431,13705.0760000,0.000000000,2018-09-24,31
2018092432,12629.7500000,0.000000000,2018-09-24,32
2018092433,11261.4470000,0.000000000,2018-09-24,33
2018092434,9980.6300000,0.000000000,2018-09-24,34
2018092435,8860.8620000,0.000000000,2018-09-24,35
2018092436,8070.4950000,0.000000000,2018-09-24,36
2018092437,7148.0767000,0.000000000,2018-09-24,37
2018092438,7015.9243000,0.000000000,2018-09-24,38
2018092439,5656.8247000,0.000000000,2018-09-24,39
2018092440,5507.0560000,0.000000000,2018-09-24,40
2018092441,5713.6216000,0.000000000,2018-09-24,41
2018092442,6527.8657000,0.000000000,2018-09-24,42
2018092443,7746.5806000,0.000000000,2018-09-24,43
2018092444,9533.5120000,0.000000000,2018-09-24,44
2018092445,11082.1970000,0.000000000,2018-09-24,45
2018092446,13670.5080000,0.000000000,2018-09-24,46
2018092447,15155.6340000,0.000000000,2018-09-24,47
2018092448,17342.7050000,0.000000000,2018-09-24,48
2018092501,19624.0430000,0.000000000,2018-09-25,1
2018092502,20722.4700000,0.000000000,2018-09-25,2
2018092503,20879.4140000,0.000000000,2018-09-25,3
2018092504,20692.9280000,0.000000000,2018-09-25,4
2018092505,20335.0530000,0.000000000,2018-09-25,5
2018092506,21104.9550000,0.000000000,2018-09-25,6
2018092507,21744.0100000,0.000000000,2018-09-25,7
2018092508,22049.8500000,0.000000000,2018-09-25,8
2018092509,22240.0600000,0.000000000,2018-09-25,9
2018092510,22122.2970000,0.000000000,2018-09-25,10
2018092511,21425.7460000,0.000000000,2018-09-25,11
2018092512,20406.2200000,0.000000000,2018-09-25,12
2018092513,17811.4450000,0.000000000,2018-09-25,13
2018092514,15463.8900000,0.000000000,2018-09-25,14
2018092515,13906.1690000,0.000000000,2018-09-25,15
2018092516,12358.3170000,0.000000000,2018-09-25,16
2018092517,10976.7470000,0.000000000,2018-09-25,17
2018092518,11629.9230000,0.000000000,2018-09-25,18
2018092519,12416.0860000,0.000000000,2018-09-25,19
2018092520,12761.0820000,0.000000000,2018-09-25,20
2018092521,13611.5160000,0.000000000,2018-09-25,21
2018092522,14504.6730000,0.000000000,2018-09-25,22
2018092523,16329.5340000,0.000000000,2018-09-25,23
2018092524,16403.8050000,0.000000000,2018-09-25,24
2018092525,16676.0700000,0.000000000,2018-09-25,25
2018092526,17150.1950000,0.000000000,2018-09-25,26
2018092527,17428.9840000,0.000000000,2018-09-25,27
2018092528,18251.4450000,0.000000000,2018-09-25,28
2018092529,18358.6000000,0.000000000,2018-09-25,29
2018092530,17663.0720000,0.000000000,2018-09-25,30
2018092531,16525.1450000,0.000000000,2018-09-25,31
2018092532,16227.7430000,0.000000000,2018-09-25,32
2018092533,14482.6870000,0.000000000,2018-09-25,33
2018092534,12956.7460000,0.000000000,2018-09-25,34
2018092535,13467.9500000,0.000000000,2018-09-25,35
2018092536,11882.4620000,0.000000000,2018-09-25,36
2018092537,12868.0160000,0.000000000,2018-09-25,37
2018092538,12538.5230000,0.000000000,2018-09-25,38
2018092539,12324.2400000,0.000000000,2018-09-25,39
2018092540,11850.5670000,0.000000000,2018-09-25,40
2018092541,12408.5630000,0.000000000,2018-09-25,41
2018092542,14029.6810000,0.000000000,2018-09-25,42
2018092543,16242.0830000,0.000000000,2018-09-25,43
2018092544,17552.4530000,0.000000000,2018-09-25,44
2018092545,18378.6500000,0.000000000,2018-09-25,45
2018092546,20607.6880000,0.000000000,2018-09-25,46
2018092547,23782.8930000,0.000000000,2018-09-25,47
2018092548,24635.4380000,0.000000000,2018-09-25,48
2018092601,25805.0250000,0.000000000,2018-09-26,1
2018092602,26894.8980000,0.000000000,2018-09-26,2
2018092603,27167.9080000,0.000000000,2018-09-26,3
2018092604,27389.0680000,0.000000000,2018-09-26,4
2018092605,27607.8770000,0.000000000,2018-09-26,5
2018092606,29094.5330000,0.000000000,2018-09-26,6
2018092607,29257.3670000,0.000000000,2018-09-26,7
2018092608,29053.8030000,0.000000000,2018-09-26,8
2018092609,28650.0820000,0.000000000,2018-09-26,9
2018092610,28696.9360000,0.000000000,2018-09-26,10
2018092611,27910.3120000,0.000000000,2018-09-26,11
2018092612,27690.1110000,0.000000000,2018-09-26,12
2018092613,25728.2730000,0.000000000,2018-09-26,13
2018092614,22866.4650000,0.000000000,2018-09-26,14
2018092615,20159.5660000,0.000000000,2018-09-26,15
2018092616,18666.0800000,0.000000000,2018-09-26,16
2018092617,18752.6110000,0.000000000,2018-09-26,17
2018092618,19357.4200000,0.000000000,2018-09-26,18
2018092619,19547.3030000,0.000000000,2018-09-26,19
2018092620,19946.5330000,0.000000000,2018-09-26,20
2018092621,18946.2870000,0.000000000,2018-09-26,21
2018092622,18644.0500000,0.000000000,2018-09-26,22
2018092623,17286.7170000,0.000000000,2018-09-26,23
2018092624,18271.0570000,0.000000000,2018-09-26,24
2018092625,18234.2870000,0.000000000,2018-09-26,25
2018092626,18567.4060000,0.000000000,2018-09-26,26
2018092627,17479.4650000,0.000000000,2018-09-26,27
2018092628,18006.9000000,0.000000000,2018-09-26,28
2018092629,17928.2560000,0.000000000,2018-09-26,29
2018092630,17645.7950000,0.000000000,2018-09-26,30
2018092631,17917.2050000,0.000000000,2018-09-26,31
2018092632,17007.2680000,0.000000000,2018-09-26,32
2018092633,15339.9550000,0.000000000,2018-09-26,33
2018092634,14025.5870000,0.000000000,2018-09-26,34
2018092635,14252.2110000,0.000000000,2018-09-26,35
2018092636,13211.7740000,0.000000000,2018-09-26,36
2018092637,12864.3740000,0.000000000,2018-09-26,37
2018092638,12187.8250000,0.000000000,2018-09-26,38
2018092639,11516.9710000,0.000000000,2018-09-26,39
2018092640,10633.0730000,0.000000000,2018-09-26,40
2018092641,11401.8230000,0.000000000,2018-09-26,41
2018092642,12214.1120000,0.000000000,2018-09-26,42
2018092643,13595.6840000,0.000000000,2018-09-26,43
2018092644,15230.3030000,0.000000000,2018-09-26,44
2018092645,16238.4280000,0.000000000,2018-09-26,45
2018092646,15858.2550000,0.000000000,2018-09-26,46
2018092647,17845.3800000,0.000000000,2018-09-26,47
2018092648,19866.0980000,0.000000000,2018-09-26,48
2018092701,21035.9240000,0.000000000,2018-09-27,1
2018092702,23117.9430000,0.000000000,2018-09-27,2
2018092703,23851.6580000,0.000000000,2018-09-27,3
2018092704,24049.8540000,0.000000000,2018-09-27,4
2018092705,24470.0570000,0.000000000,2018-09-27,5
2018092706,24803.5230000,0.000000000,2018-09-27,6
2018092707,25126.3340000,0.000000000,2018-09-27,7
2018092708,25087.6660000,0.000000000,2018-09-27,8
2018092709,25465.1430000,0.000000000,2018-09-27,9
2018092710,25174.4550000,0.000000000,2018-09-27,10
2018092711,24329.8070000,0.000000000,2018-09-27,11
2018092712,23944.4260000,0.000000000,2018-09-27,12
2018092713,22261.9100000,0.000000000,2018-09-27,13
2018092714,19564.4800000,0.000000000,2018-09-27,14
2018092715,16890.0310000,0.000000000,2018-09-27,15
2018092716,15501.6080000,0.000000000,2018-09-27,16
2018092717,15003.1460000,0.000000000,2018-09-27,17
2018092718,14997.9560000,0.000000000,2018-09-27,18
2018092719,15667.1220000,0.000000000,2018-09-27,19
2018092720,15928.1400000,0.000000000,2018-09-27,20
2018092721,16643.5300000,0.000000000,2018-09-27,21
2018092722,17441.2480000,0.000000000,2018-09-27,22
2018092723,17889.8120000,0.000000000,2018-09-27,23
2018092724,17609.3870000,0.000000000,2018-09-27,24
2018092725,18619.4770000,0.000000000,2018-09-27,25
2018092726,18778.5410000,0.000000000,2018-09-27,26
2018092727,17420.4900000,0.000000000,2018-09-27,27
2018092728,17639.2130000,0.000000000,2018-09-27,28
2018092729,16979.1250000,0.000000000,2018-09-27,29
2018092730,18036.0310000,0.000000000,2018-09-27,30
2018092731,18363.1130000,0.000000000,2018-09-27,31
2018092732,17001.0330000,0.000000000,2018-09-27,32
2018092733,15765.1750000,0.000000000,2018-09-27,33
2018092734,14359.8400000,0.000000000,2018-09-27,34
2018092735,13384.0720000,0.000000000,2018-09-27,35
2018092736,11998.0320000,0.000000000,2018-09-27,36
2018092737,10817.0700000,0.000000000,2018-09-27,37
2018092738,10067.0190000,0.000000000,2018-09-27,38
2018092739,10097.6960000,0.000000000,2018-09-27,39
2018092740,9774.7540000,0.000000000,2018-09-27,40
2018092741,9373.7120000,0.000000000,2018-09-27,41
2018092742,10808.7780000,0.000000000,2018-09-27,42
2018092743,11127.0390000,0.000000000,2018-09-27,43
2018092744,12613.8890000,0.000000000,2018-09-27,44
2018092745,12700.0420000,0.000000000,2018-09-27,45
2018092746,14116.8620000,0.000000000,2018-09-27,46
2018092747,17294.3550000,0.000000000,2018-09-27,47
2018092748,18664.0160000,0.000000000,2018-09-27,48
2018092801,20238.1350000,0.000000000,2018-09-28,1
2018092802,21422.8200000,0.000000000,2018-09-28,2
2018092803,21532.0060000,0.000000000,2018-09-28,3
2018092804,21484.1070000,0.000000000,2018-09-28,4
2018092805,21880.1540000,0.000000000,2018-09-28,5
2018092806,22239.9790000,0.000000000,2018-09-28,6
2018092807,22838.4240000,0.000000000,2018-09-28,7
2018092808,22960.2100000,0.000000000,2018-09-28,8
2018092809,23053.4260000,0.000000000,2018-09-28,9
2018092810,23096.6040000,0.000000000,2018-09-28,10
2018092811,22359.2680000,0.000000000,2018-09-28,11
2018092812,20741.4770000,0.000000000,2018-09-28,12
2018092813,18005.9550000,0.000000000,2018-09-28,13
2018092814,15079.2130000,0.000000000,2018-09-28,14
2018092815,13140.4280000,0.000000000,2018-09-28,15
2018092816,11471.7580000,0.000000000,2018-09-28,16
2018092817,11044.0910000,0.000000000,2018-09-28,17
2018092818,11488.8710000,0.000000000,2018-09-28,18
2018092819,11370.0290000,0.000000000,2018-09-28,19
2018092820,12137.3545000,0.000000000,2018-09-28,20
2018092821,12438.6430000,0.000000000,2018-09-28,21
2018092822,13119.6320000,0.000000000,2018-09-28,22
2018092823,13299.4100000,0.000000000,2018-09-28,23
2018092824,13634.8125000,0.000000000,2018-09-28,24
2018092825,13801.3130000,0.000000000,2018-09-28,25
2018092826,14380.0580000,0.000000000,2018-09-28,26
2018092827,13421.1770000,0.000000000,2018-09-28,27
2018092828,13308.0520000,0.000000000,2018-09-28,28
2018092829,13048.9930000,0.000000000,2018-09-28,29
2018092830,12501.9820000,0.000000000,2018-09-28,30
2018092831,12563.7280000,0.000000000,2018-09-28,31
2018092832,11737.0480000,0.000000000,2018-09-28,32
2018092833,10794.1160000,0.000000000,2018-09-28,33
2018092834,9978.3000000,0.000000000,2018-09-28,34
2018092835,9626.6230000,0.000000000,2018-09-28,35
2018092836,8845.1940000,0.000000000,2018-09-28,36
2018092837,7687.6820000,0.000000000,2018-09-28,37
2018092838,7203.7410000,0.000000000,2018-09-28,38
2018092839,6419.4080000,0.000000000,2018-09-28,39
2018092840,6450.1885000,0.000000000,2018-09-28,40
2018092841,7275.7334000,0.000000000,2018-09-28,41
2018092842,8007.9050000,0.000000000,2018-09-28,42
2018092843,9113.9810000,0.000000000,2018-09-28,43
2018092844,9864.4370000,0.000000000,2018-09-28,44
2018092845,10979.7000000,0.000000000,2018-09-28,45
2018092846,12435.0330000,0.000000000,2018-09-28,46
2018092847,13594.4250000,0.000000000,2018-09-28,47
2018092848,14579.3160000,0.000000000,2018-09-28,48
2018092901,16055.6340000,0.000000000,2018-09-29,1
2018092902,18005.8570000,0.000000000,2018-09-29,2
2018092903,18316.8480000,0.000000000,2018-09-29,3
2018092904,18691.2300000,0.000000000,2018-09-29,4
2018092905,18612.0550000,0.000000000,2018-09-29,5
2018092906,19025.1700000,0.000000000,2018-09-29,6
2018092907,19528.0530000,0.000000000,2018-09-29,7
2018092908,19782.0080000,0.000000000,2018-09-29,8
2018092909,20382.3670000,0.000000000,2018-09-29,9
2018092910,20571.4530000,0.000000000,2018-09-29,10
2018092911,21350.6270000,0.000000000,2018-09-29,11
2018092912,21115.4450000,0.000000000,2018-09-29,12
2018092913,20675.2250000,0.000000000,2018-09-29,13
2018092914,19654.7560000,0.000000000,2018-09-29,14
2018092915,17851.5680000,0.000000000,2018-09-29,15
2018092916,16711.3260000,0.000000000,2018-09-29,16
2018092917,15128.0200000,0.000000000,2018-09-29,17
2018092918,14370.2380000,0.000000000,2018-09-29,18
2018092919,15087.9780000,0.000000000,2018-09-29,19
2018092920,15160.5860000,0.000000000,2018-09-29,20
2018092921,14879.6800000,0.000000000,2018-09-29,21
2018092922,15194.6570000,0.000000000,2018-09-29,22
2018092923,16132.3010000,0.000000000,2018-09-29,23
2018092924,16799.2250000,0.000000000,2018-09-29,24
2018092925,17525.3700000,0.000000000,2018-09-29,25
2018092926,17909.9650000,0.000000000,2018-09-29,26
2018092927,17967.7270000,0.000000000,2018-09-29,27
2018092928,18322.9820000,0.000000000,2018-09-29,28
2018092929,18577.2710000,0.000000000,2018-09-29,29
2018092930,18335.7870000,0.000000000,2018-09-29,30
2018092931,18197.0720000,0.000000000,2018-09-29,31
2018092932,17732.1480000,0.000000000,2018-09-29,32
2018092933,16767.1450000,0.000000000,2018-09-29,33
2018092934,15204.3460000,0.000000000,2018-09-29,34
2018092935,13984.4600000,0.000000000,2018-09-29,35
2018092936,12392.1680000,0.000000000,2018-09-29,36
2018092937,11458.3740000,0.000000000,2018-09-29,37
2018092938,10814.3040000,0.000000000,2018-09-29,38
2018092939,9802.9250000,0.000000000,2018-09-29,39
2018092940,9689.8080000,0.000000000,2018-09-29,40
2018092941,10847.1930000,0.000000000,2018-09-29,41
2018092942,11734.3120000,0.000000000,2018-09-29,42
2018092943,12356.2290000,0.000000000,2018-09-29,43
2018092944,13961.4830000,0.000000000,2018-09-29,44
2018092945,14693.1010000,0.000000000,2018-09-29,45
2018092946,14625.2190000,0.000000000,2018-09-29,46
2018092947,15795.5470000,0.000000000,2018-09-29,47
2018092948,15938.7720000,0.000000000,2018-09-29,48
2018093001,17351.4360000,0.000000000,2018-09-30,1
2018093002,19063.0020000,0.000000000,2018-09-30,2
2018093003,20778.3830000,0.000000000,2018-09-30,3
2018093004,21244.0350000,0.000000000,2018-09-30,4
2018093005,20862.8360000,0.000000000,2018-09-30,5
2018093006,21290.2000000,0.000000000,2018-09-30,6
2018093007,21460.8180000,0.000000000,2018-09-30,7
2018093008,20939.9750000,0.000000000,2018-09-30,8
2018093009,20966.0500000,0.000000000,2018-09-30,9
2018093010,21126.4360000,0.000000000,2018-09-30,10
2018093011,21184.6390000,0.000000000,2018-09-30,11
2018093012,20731.9510000,0.000000000,2018-09-30,12
2018093013,19386.2750000,0.000000000,2018-09-30,13
2018093014,20345.9700000,0.000000000,2018-09-30,14
2018093015,19011.7130000,0.000000000,2018-09-30,15
2018093016,18206.6350000,0.000000000,2018-09-30,16
2018093017,17120.0000000,0.000000000,2018-09-30,17
2018093018,16275.8950000,0.000000000,2018-09-30,18
2018093019,15740.6840000,0.000000000,2018-09-30,19
2018093020,15212.4070000,0.000000000,2018-09-30,20
2018093021,15286.5450000,0.000000000,2018-09-30,21
2018093022,15639.9260000,0.000000000,2018-09-30,22
2018093023,16177.9790000,0.000000000,2018-09-30,23
2018093024,16790.1660000,0.000000000,2018-09-30,24
2018093025,17128.2950000,0.000000000,2018-09-30,25
2018093026,17220.5400000,0.000000000,2018-09-30,26
2018093027,17203.5820000,0.000000000,2018-09-30,27
2018093028,17543.8380000,0.000000000,2018-09-30,28
2018093029,17437.0490000,0.000000000,2018-09-30,29
2018093030,17134.7810000,0.000000000,2018-09-30,30
2018093031,16428.7050000,0.000000000,2018-09-30,31
2018093032,16087.8550000,0.000000000,2018-09-30,32
