,FossilGas,APXPrice,Total_RENE,TSDF
2018060631,15832.0,52.71,9037.801,28819.0
2018060632,15793.0,52.71,8702.801,29650.0
2018060633,16115.0,61.94,8381.914,30603.0
2018060634,16293.0,61.94,7887.914,31575.0
2018060635,16909.0,70.01,7358.866,32262.0
2018060636,17282.0,70.01,6720.866,32718.0
2018060637,17384.0,75.0,6140.816,33008.0
2018060638,17462.0,75.0,5467.816,33423.0
2018060639,17610.0,75.0,4921.071,33412.0
2018060640,17579.0,75.0,4300.071,33348.0
2018060641,17592.0,69.95,3660.5240000000003,33002.0
2018060642,17433.0,69.95,3154.5240000000003,32740.0
2018060643,17580.0,55.8,2747.968,32294.0
2018060644,17540.0,55.8,2496.968,31666.0
2018060645,16625.0,48.7,2455.581,30934.0
2018060646,16051.0,48.7,2421.581,29085.0
2018060647,14936.0,60.01,2350.4390000000003,27485.0
2018060648,13451.0,60.01,2350.4390000000003,26013.0
2018060701,12177.0,48.5,2302.226,24566.0
2018060702,11272.0,48.5,2302.226,23872.0
2018060703,10703.0,46.8,2156.725,23559.0
2018060704,10438.0,46.8,2156.725,23155.0
2018060705,10418.0,45.4,2115.496,22775.0
2018060706,10163.0,45.4,2115.496,22425.0
2018060707,9844.0,37.92,2100.399,22304.0
2018060708,9864.0,37.92,2100.399,22203.0
2018060709,9921.0,37.95,2113.8289999999997,22134.0
2018060710,9622.0,37.95,2125.8289999999997,21961.0
2018060711,9865.0,45.31,2264.407,22171.0
2018060712,10503.0,45.31,2403.407,22845.0
2018060713,11904.0,53.0,2724.706,24481.0
2018060714,13235.0,53.0,3047.706,26529.0
2018060715,15631.0,55.01,3415.605,29161.0
2018060716,17365.0,55.01,3835.605,30538.0
2018060717,17432.0,63.08,4207.799,31371.0
2018060718,17292.0,63.08,4673.799,31239.0
2018060719,17304.0,62.0,5048.000999999999,31385.0
2018060720,17387.0,62.0,5526.000999999999,31132.0
2018060721,17459.0,61.37,5839.479,30621.0
2018060722,17495.0,61.37,6253.479,30482.0
2018060723,17409.0,58.0,6514.523999999999,30515.0
2018060724,17608.0,58.0,6792.523999999999,30675.0
2018060725,17680.0,57.41,6974.223,31020.0
2018060726,17296.0,57.41,7118.223,30432.0
2018060727,17281.0,50.89,7254.881,30322.0
2018060728,17260.0,50.89,7282.881,30235.0
2018060729,17592.0,49.97,7367.944,30268.0
2018060730,17657.0,49.97,7290.944,30171.0
2018060731,17731.0,48.59,7230.362,30435.0
2018060732,17969.0,48.59,6984.362,31109.0
2018060733,18041.0,58.0,6738.849,31818.0
2018060734,17869.0,58.0,6312.849,32742.0
2018060735,18335.0,70.9,5836.528,33510.0
2018060736,18352.0,70.9,5344.528,33730.0
2018060737,18262.0,66.1,4824.825000000001,33822.0
2018060738,18617.0,66.1,4322.825000000001,34110.0
2018060739,18482.0,71.83,3896.9919999999997,33974.0
2018060740,18315.0,71.83,3463.992,33669.0
2018060741,18122.0,59.38,3056.371,33014.0
2018060742,18041.0,59.38,2726.371,32511.0
2018060743,18158.0,60.47,2451.9629999999997,32341.0
2018060744,18051.0,60.47,2278.963,31581.0
2018060745,17413.0,47.82,2241.026,30735.0
2018060746,16504.0,47.82,2213.026,28758.0
2018060747,15218.0,62.0,2102.447,26661.0
2018060748,12836.0,62.0,2102.447,24900.0
2018060801,11967.0,49.1,2039.004,24125.0
2018060802,11127.0,49.1,2039.004,24127.0
2018060803,11172.0,46.4,1947.725,23947.0
2018060804,10957.0,46.4,1947.725,23638.0
2018060805,10184.0,45.2,1870.1239999999998,23251.0
2018060806,9850.0,45.2,1870.1239999999998,22839.0
2018060807,9334.0,45.27,1844.8600000000001,22473.0
2018060808,9147.0,45.27,1844.8600000000001,22395.0
2018060809,8988.0,41.07,1902.4270000000001,22192.0
2018060810,8643.0,41.07,1910.4270000000001,21931.0
2018060811,9395.0,46.4,2049.587,22564.0
2018060812,10114.0,46.4,2130.5869999999995,23424.0
2018060813,11548.0,52.0,2325.953,25363.0
2018060814,12919.0,52.0,2509.953,27434.0
2018060815,15732.0,55.96,2738.34,30282.0
2018060816,17888.0,55.96,2998.34,31787.0
2018060817,18206.0,68.0,3259.6679999999997,32968.0
2018060818,18609.0,68.0,3603.6679999999997,32998.0
2018060819,18737.0,71.56,3920.001,33322.0
2018060820,18809.0,71.56,4317.001,33305.0
2018060821,18834.0,70.01,4660.219,33355.0
2018060822,18750.0,70.01,5056.219,33665.0
2018060823,18887.0,67.89,5344.133,33573.0
2018060824,18865.0,67.89,5686.133,33314.0
2018060825,19074.0,65.0,5924.135,33178.0
2018060826,18976.0,65.0,6182.135,32821.0
2018060827,18589.0,58.0,6304.381,31715.0
2018060828,18298.0,58.0,6440.381,31424.0
2018060829,17759.0,48.0,6519.38,31329.0
2018060830,17117.0,48.0,6468.38,31394.0
2018060831,17029.0,47.41,6422.703,31350.0
2018060832,16976.0,47.41,6194.703,31638.0
2018060833,17705.0,60.0,5762.2699999999995,32123.0
2018060834,17897.0,60.0,5403.2699999999995,32593.0
2018060835,18411.0,64.0,5342.436,33006.0
2018060836,18547.0,64.0,4924.436,33113.0
2018060837,18562.0,63.0,4574.583,33026.0
2018060838,18626.0,63.0,4150.583,32755.0
2018060839,18468.0,64.0,3782.678,32423.0
2018060840,18113.0,64.0,3381.678,32092.0
2018060841,17743.0,54.0,2964.55,31599.0
2018060842,17057.0,54.0,2632.55,30856.0
2018060843,16834.0,54.0,2421.547,30886.0
2018060844,16019.0,54.0,2249.547,30533.0
2018060845,15617.0,47.95,2176.582,29880.0
2018060846,15143.0,47.95,2149.582,28522.0
2018060847,13958.0,55.7,2094.592,27037.0
2018060848,12481.0,55.7,2094.592,25672.0
2018060901,11713.0,58.0,2063.6440000000002,24909.0
2018060902,10882.0,58.0,2063.6440000000002,24001.0
2018060903,10677.0,55.8,1341.908,23501.0
2018060904,10155.0,55.8,1341.908,23309.0
2018060905,10009.0,47.2,1343.4339999999997,23091.0
2018060906,9445.0,47.2,1343.4339999999997,22807.0
2018060907,9400.0,46.0,1306.714,22511.0
2018060908,9454.0,46.0,1306.714,22488.0
2018060909,9371.0,43.0,1283.582,22278.0
2018060910,8899.0,43.0,1294.582,21653.0
2018060911,8724.0,40.98,1403.526,21535.0
2018060912,8712.0,40.98,1528.526,21499.0
2018060913,8969.0,45.55,1773.861,22057.0
2018060914,9681.0,45.55,2048.861,22624.0
2018060915,9845.0,45.09,2360.738,23316.0
2018060916,11264.0,45.09,2732.738,24464.0
2018060917,12422.0,55.8,3115.364,25740.0
2018060918,13018.0,55.8,3567.364,26629.0
2018060919,13729.0,68.0,3989.11,27551.0
2018060920,13935.0,68.0,4483.110000000001,27963.0
2018060921,14021.0,65.8,4905.386,27674.0
2018060922,13829.0,65.8,5373.386,27340.0
2018060923,13604.0,64.0,5733.859,27299.0
2018060924,13267.0,64.0,6125.859,26925.0
2018060925,12953.0,49.51,6352.031999999999,26752.0
2018060926,12906.0,49.51,6592.031999999999,26625.0
2018060927,12825.0,46.88,6604.513000000001,26231.0
2018060928,12420.0,46.88,6607.513000000001,25738.0
2018060929,11920.0,46.1,6515.907,25452.0
2018060930,11514.0,46.1,6361.907,25083.0
2018060931,11401.0,46.6,6177.228,24943.0
2018060932,11516.0,46.6,5889.228,25122.0
2018060933,11979.0,48.2,5524.779,25599.0
2018060934,12707.0,48.2,5081.779,26680.0
2018060935,13864.0,66.0,4607.755,27914.0
2018060936,14202.0,66.0,4104.755,28411.0
2018060937,14820.0,79.0,3637.615,28474.0
2018060938,14686.0,79.0,3150.615,28789.0
2018060939,14659.0,73.2,2750.73,29053.0
2018060940,14260.0,73.2,2336.73,28894.0
2018060941,14135.0,65.0,1919.083,28648.0
2018060942,13986.0,65.0,1586.083,28541.0
2018060943,13791.0,61.6,1261.705,28469.0
2018060944,13662.0,61.6,1079.705,28468.0
2018060945,13783.0,51.3,928.266,28159.0
2018060946,13176.0,51.3,895.266,27055.0
2018060947,12380.0,60.01,824.112,25532.0
2018060948,10815.0,60.01,824.112,24400.0
2018061001,9876.0,55.04,744.878,23000.0
2018061002,8886.0,55.04,744.878,22204.0
2018061003,8512.0,49.0,646.977,22164.0
2018061004,8275.0,49.0,646.977,22224.0
2018061005,8467.0,48.96,622.038,22509.0
2018061006,8314.0,48.96,622.038,22162.0
2018061007,8054.0,46.98,626.862,21806.0
2018061008,7819.0,46.98,626.862,21501.0
2018061009,7705.0,46.0,658.19,21439.0
2018061010,7575.0,46.0,670.19,20847.0
2018061011,7376.0,44.17,800.4100000000001,20712.0
2018061012,7400.0,44.17,941.4100000000001,20865.0
2018061013,7549.0,45.0,1212.929,21404.0
2018061014,7869.0,45.0,1526.929,21675.0
2018061015,8400.0,46.0,1951.272,22237.0
2018061016,9197.0,46.0,2403.272,22472.0
2018061017,8882.0,46.5,3000.184,22690.0
2018061018,9474.0,46.5,3558.184,23503.0
2018061019,10057.0,60.0,4166.189,24254.0
2018061020,10404.0,60.0,4762.189,24821.0
2018061021,10699.0,60.0,5354.534,25308.0
2018061022,11027.0,60.0,5880.534,25336.0
2018061023,11341.0,60.0,6332.92,25408.0
2018061024,11406.0,60.0,6705.92,25463.0
2018061025,11220.0,52.41,7055.845,25602.0
2018061026,11120.0,52.41,7270.845,25202.0
2018061027,10748.0,46.5,7471.065,24732.0
2018061028,10052.0,46.5,7512.065,24236.0
2018061029,9662.0,45.5,7560.5,24154.0
2018061030,9529.0,45.5,7410.5,23784.0
2018061031,9376.0,45.4,7309.751,23848.0
2018061032,9584.0,45.4,6965.751,24231.0
2018061033,9839.0,52.38,6704.5650000000005,24836.0
2018061034,10559.0,52.38,6238.5650000000005,25468.0
2018061035,11680.0,55.0,5840.8240000000005,26512.0
2018061036,12311.0,55.0,5314.8240000000005,27248.0
2018061037,12938.0,73.0,4876.402,27788.0
2018061038,13104.0,73.0,4332.402,28377.0
2018061039,13003.0,74.2,3915.474,28800.0
2018061040,12995.0,74.2,3410.474,28682.0
2018061041,12709.0,70.6,2946.3630000000003,28534.0
2018061042,12739.0,70.6,2520.3630000000003,28300.0
2018061043,12930.0,66.0,2158.513,28500.0
2018061044,12283.0,66.0,1928.513,28354.0
2018061045,12526.0,52.72,1809.088,28030.0
2018061046,12338.0,52.72,1769.088,26736.0
2018061047,11335.0,64.0,1704.7220000000002,24884.0
2018061048,9893.0,64.0,1704.7220000000002,23552.0
2018061101,8923.0,47.99,1694.62,23282.0
2018061102,8785.0,47.99,1694.62,23046.0
2018061103,8532.0,46.0,1425.149,23071.0
2018061104,8448.0,46.0,1425.149,23040.0
2018061105,8528.0,46.09,1465.6480000000001,22703.0
2018061106,8746.0,46.09,1465.6480000000001,22719.0
2018061107,8679.0,46.0,1532.027,22696.0
2018061108,8607.0,46.0,1532.027,22495.0
2018061109,7867.0,44.0,1614.5230000000001,22426.0
2018061110,7469.0,44.0,1628.5230000000001,22225.0
2018061111,8307.0,47.77,1808.471,23158.0
2018061112,9274.0,47.77,1964.471,23674.0
2018061113,9667.0,50.89,2286.392,24403.0
2018061114,11595.0,50.89,2624.392,26578.0
2018061115,13271.0,58.12,3146.8060000000005,29382.0
2018061116,15519.0,58.12,3630.8060000000005,30937.0
2018061117,16137.0,72.0,4307.218,31700.0
2018061118,16135.0,72.0,4916.218,31799.0
2018061119,15961.0,76.0,5684.401,31911.0
2018061120,15822.0,76.0,6345.401,31589.0
2018061121,15564.0,65.02,7079.043,31010.0
2018061122,15331.0,65.02,7672.043,30492.0
2018061123,15818.0,54.0,8286.962,30012.0
2018061124,15727.0,54.0,8743.962,29776.0
2018061125,15665.0,53.01,9212.0,29660.0
2018061126,15600.0,53.01,9561.0,29236.0
2018061127,15489.0,47.4,9816.511999999999,28826.0
2018061128,15287.0,47.4,9918.511999999999,28717.0
2018061129,14634.0,46.0,10047.118,28763.0
2018061130,14638.0,46.0,9874.118,28877.0
2018061131,14117.0,46.0,9904.618,29337.0
2018061132,13839.0,46.0,9546.618,29941.0
2018061133,14187.0,47.9,9334.964,30657.0
2018061134,14692.0,47.9,8769.964,31548.0
2018061135,15437.0,64.98,8452.381,32364.0
2018061136,15567.0,64.98,7801.381,32707.0
2018061137,15613.0,64.97,7421.45,32762.0
2018061138,15650.0,64.97,6787.45,32858.0
2018061139,15518.0,58.0,6406.581999999999,32793.0
2018061140,15727.0,58.0,5805.582,32745.0
2018061141,15428.0,48.0,5195.334,32405.0
2018061142,15107.0,48.0,4703.334,32195.0
2018061143,14962.0,52.99,4261.459,31624.0
2018061144,14573.0,52.99,4010.459,31189.0
2018061145,14035.0,45.61,3820.225,30375.0
2018061146,13162.0,45.61,3776.225,28850.0
2018061147,12127.0,56.52,3518.154,26683.0
2018061148,10637.0,56.52,3518.154,24900.0
2018061201,9688.0,46.8,3233.584,23953.0
2018061202,9176.0,46.8,3233.584,23543.0
2018061203,8853.0,45.86,2529.705,23557.0
2018061204,9072.0,45.86,2529.705,23590.0
2018061205,8959.0,43.5,2457.4770000000003,23406.0
2018061206,8760.0,43.5,2457.4770000000003,23097.0
2018061207,8516.0,40.6,2380.838,22877.0
2018061208,8433.0,40.6,2380.838,22789.0
2018061209,8535.0,40.0,2500.7380000000003,22728.0
2018061210,8344.0,40.0,2509.7380000000003,22363.0
2018061211,8252.0,44.0,2734.7690000000002,22664.0
2018061212,9382.0,44.0,2859.7690000000002,23476.0
2018061213,10574.0,50.0,3215.9399999999996,24672.0
2018061214,12280.0,50.0,3493.9399999999996,26857.0
2018061215,14475.0,53.65,3848.6190000000006,29784.0
2018061216,16906.0,53.65,4196.619000000001,31506.0
2018061217,17509.0,65.0,4563.0650000000005,32650.0
2018061218,17637.0,65.0,4944.0650000000005,32856.0
2018061219,17846.0,69.0,5290.21,33525.0
2018061220,17930.0,69.0,5660.21,33643.0
2018061221,17841.0,58.3,5948.0109999999995,33205.0
2018061222,17704.0,58.3,6262.0109999999995,33194.0
2018061223,17698.0,58.0,6559.973,33248.0
2018061224,17693.0,58.0,6798.973,33250.0
2018061225,17603.0,54.0,7056.601000000001,31786.0
2018061226,17599.0,54.0,7238.601000000001,31744.0
2018061227,17471.0,48.98,7507.2390000000005,31348.0
2018061228,17487.0,48.98,7623.2390000000005,31355.0
2018061229,17272.0,46.8,7753.467000000001,31444.0
2018061230,17135.0,46.8,7773.467000000001,31432.0
2018061231,16786.0,46.79,7810.2300000000005,31462.0
2018061232,16754.0,46.79,7704.2300000000005,32006.0
2018061233,17531.0,55.1,7559.986,32915.0
2018061234,17585.0,55.1,7285.986,33839.0
2018061235,17470.0,69.96,7031.564,34456.0
2018061236,17710.0,69.96,6654.564,34477.0
2018061237,17397.0,70.0,6368.775,34350.0
2018061238,17600.0,70.0,5940.775,34086.0
2018061239,17523.0,61.95,5653.955,33768.0
2018061240,17520.0,61.95,5175.955,33555.0
2018061241,17510.0,52.0,4562.09,33003.0
2018061242,16993.0,52.0,4122.09,32477.0
2018061243,16437.0,53.82,3658.148,32106.0
2018061244,15965.0,53.82,3418.148,31757.0
2018061245,15349.0,51.0,3153.325,30970.0
2018061246,13918.0,51.0,3110.325,28858.0
2018061247,12970.0,54.9,2648.351,27023.0
2018061248,11930.0,54.9,2648.351,25333.0
2018061301,11166.0,50.91,2260.175,24203.0
2018061302,10273.0,50.91,2260.175,23582.0
2018061303,10006.0,46.5,1625.193,23522.0
2018061304,9899.0,46.5,1625.193,23522.0
2018061305,9825.0,45.98,1385.309,23292.0
2018061306,9783.0,45.98,1385.309,22908.0
2018061307,9558.0,41.9,1240.559,22604.0
2018061308,9593.0,41.9,1240.559,22476.0
2018061309,9776.0,41.04,1152.8,22431.0
2018061310,9614.0,41.04,1169.8,22227.0
2018061311,9140.0,43.74,1272.492,22179.0
2018061312,9567.0,43.74,1438.492,22742.0
2018061313,10467.0,55.0,1712.763,24496.0
2018061314,11755.0,55.0,2073.763,26907.0
2018061315,13999.0,59.0,2528.843,29519.0
2018061316,15923.0,59.0,3005.843,30994.0
2018061317,16671.0,74.96,3672.308,31720.0
2018061318,16219.0,74.96,4232.308,31643.0
2018061319,16405.0,70.0,4926.16,31869.0
2018061320,16631.0,70.0,5463.16,30676.0
2018061322,15834.0,56.0,6680.5199999999995,29752.0
2018061323,15939.0,52.0,7331.575,29712.0
2018061324,15519.0,52.0,7650.575,29680.0
2018061325,15034.0,48.1,8238.735,29806.0
2018061326,14898.0,48.1,8382.735,29534.0
2018061327,14618.0,53.4,8938.544,29352.0
2018061328,14291.0,53.4,8934.544,29192.0
2018061329,13474.0,46.0,9227.56,29204.0
2018061330,13574.0,46.0,9005.56,29129.0
2018061331,13062.0,46.1,9332.674,29264.0
2018061332,12895.0,46.1,8986.674,29779.0
2018061333,12881.0,56.0,9383.214,30390.0
2018061334,13110.0,56.0,8946.214,31260.0
2018061335,13056.0,55.0,9563.002,31643.0
2018061336,12636.0,55.0,9067.002,31722.0
2018061337,12560.0,52.93,9779.716,31795.0
2018061338,12059.0,52.93,9270.716,32053.0
2018061339,11142.0,55.03,9652.914,31877.0
2018061340,10809.0,55.03,9185.914,31593.0
2018061342,9498.0,48.02,9258.772,30600.0
2018061343,9217.0,54.0,9946.082999999999,30128.0
2018061344,8614.0,54.0,9752.082999999999,29371.0
2018061345,7919.0,46.94,10716.839,28804.0
2018061346,6665.0,46.94,10679.839,26905.0
2018061347,5692.0,55.3,11514.330000000002,24928.0
2018061348,4488.0,55.3,11514.330000000002,23811.0
2018061401,4820.0,34.96,12003.241999999998,23099.0
2018061402,4734.0,34.96,12003.241999999998,20790.0
2018061403,4451.0,34.41,12659.885999999999,21047.0
2018061404,4440.0,34.41,12659.885999999999,20922.0
2018061405,4572.0,27.37,12824.678,21180.0
2018061406,3933.0,27.37,12824.678,20901.0
2018061407,3850.0,24.43,11880.157,20933.0
2018061408,3458.0,24.43,11880.157,20811.0
2018061409,3757.0,28.46,11760.786,21445.0
2018061410,3714.0,28.46,11767.786,21301.0
2018061411,3672.0,32.0,11717.349,20753.0
2018061412,3791.0,32.0,11770.349,21534.0
2018061413,4610.0,43.91,12309.052,23386.0
2018061414,5667.0,43.91,12434.052,25424.0
2018061415,6364.0,53.1,12429.002,27338.0
2018061416,7733.0,53.1,12648.002,28770.0
2018061417,8191.0,60.01,13239.587,29300.0
2018061418,8060.0,60.01,13640.587,29139.0
2018061419,8257.0,54.49,14080.158,29300.0
2018061420,8563.0,54.49,14607.158,29217.0
2018061421,8354.0,53.82,15254.878,28944.0
2018061422,7842.0,53.82,15739.878,28815.0
2018061423,8006.0,50.0,16317.242,28454.0
2018061424,7770.0,50.0,16851.242,27744.0
2018061425,7497.0,45.2,18398.725000000002,27325.0
2018061426,7089.0,45.2,18908.725000000002,27015.0
2018061427,6677.0,41.69,18865.759000000002,27223.0
2018061428,6477.0,41.69,19185.759000000002,26182.0
2018061429,6163.0,40.0,19322.589,25623.0
2018061430,6133.0,40.0,19427.589,25646.0
2018061431,6841.0,37.6,19241.92,25926.0
2018061432,7222.0,37.6,19101.92,26883.0
2018061433,8147.0,48.0,18754.723,28023.0
2018061434,9440.0,48.0,18355.723,29145.0
2018061435,10529.0,60.0,17154.658,29906.0
2018061436,11314.0,60.0,16560.658,30294.0
2018061437,11941.0,60.99,14823.912,30632.0
2018061438,12338.0,60.99,14183.912,30752.0
2018061439,12632.0,59.6,12388.546,30699.0
2018061440,13014.0,59.6,11757.546,30744.0
2018061441,13325.0,66.65,10124.283,30672.0
2018061442,13362.0,66.65,9577.283,30251.0
2018061443,13564.0,70.0,8340.619,30051.0
2018061444,13269.0,70.0,8050.619000000001,29469.0
2018061445,13329.0,61.7,7223.0779999999995,28518.0
2018061446,12974.0,61.7,7172.0779999999995,26895.0
2018061447,11389.0,42.4,7119.396,25189.0
2018061448,10038.0,42.4,7119.396,23891.0
2018061501,9777.0,60.06,7279.789000000001,23964.0
2018061502,8849.0,60.06,7279.789000000001,23052.0
2018061503,8147.0,56.0,6792.9529999999995,22569.0
2018061504,7330.0,56.0,6792.9529999999995,22342.0
2018061505,7101.0,48.74,6992.445000000001,22227.0
2018061506,6852.0,48.74,6992.445000000001,21923.0
2018061507,6554.0,45.26,7043.887000000001,21978.0
2018061508,6673.0,45.26,7043.887000000001,21896.0
2018061509,6811.0,44.9,7003.78,21712.0
2018061510,6288.0,44.9,7022.78,21362.0
2018061511,6195.0,51.07,6836.907,21551.0
2018061512,7146.0,51.07,7031.907,22192.0
2018061513,8457.0,55.09,6966.684000000001,24063.0
2018061514,9925.0,55.09,7398.684000000001,25620.0
2018061515,11773.0,55.74,7635.937,28053.0
2018061516,14084.0,55.74,8218.937,29384.0
2018061517,14326.0,57.9,8890.865,29986.0
2018061518,14649.0,57.9,9535.865,29923.0
2018061519,14530.0,60.0,10066.537,29999.0
2018061520,14247.0,60.0,10655.537,29722.0
2018061521,14335.0,56.0,11061.657,29348.0
2018061522,14380.0,56.0,11466.657,28985.0
2018061523,14442.0,50.57,11680.209,29135.0
2018061524,14477.0,50.57,11845.209,29199.0
2018061525,14605.0,53.65,11793.030999999999,29822.0
2018061526,14584.0,53.65,11775.030999999999,29597.0
2018061527,14552.0,51.42,11539.203000000001,29301.0
2018061528,14272.0,51.42,11408.203000000001,29057.0
2018061529,14341.0,50.37,10882.965,29166.0
2018061530,13919.0,50.37,10589.965,28876.0
2018061531,13951.0,48.0,9679.842,28970.0
2018061532,14107.0,48.0,9310.842,29112.0
2018061533,14563.0,60.29,9123.628,29482.0
2018061534,14578.0,60.29,8734.628,30412.0
2018061535,14958.0,69.9,8183.802,31113.0
2018061536,15105.0,69.9,7744.802,31518.0
2018061537,15177.0,72.02,7154.342000000001,31657.0
2018061538,15269.0,72.02,6713.342000000001,31354.0
2018061539,15255.0,72.28,6056.215,31039.0
2018061540,15069.0,72.28,5641.215,30879.0
2018061541,15281.0,63.0,5048.018,30343.0
2018061542,14818.0,63.0,4719.018,29900.0
2018061543,14789.0,58.02,4258.615,29600.0
2018061544,14801.0,58.02,4080.615,29053.0
2018061545,14725.0,52.67,3913.603,28309.0
2018061546,13966.0,52.67,3878.603,27076.0
2018061547,12962.0,55.03,3814.2960000000003,25506.0
2018061548,11736.0,55.03,3814.2960000000003,24200.0
2018061601,10969.0,55.01,3789.216,23932.0
2018061602,10702.0,55.01,3789.216,23399.0
2018061603,10424.0,58.89,2933.303,22989.0
2018061604,10141.0,58.89,2933.303,22656.0
2018061605,10124.0,53.82,3007.385,22357.0
2018061606,9888.0,53.82,3007.385,22211.0
2018061607,9501.0,46.22,3095.227,21790.0
2018061608,9318.0,46.22,3095.227,21611.0
2018061609,9233.0,45.0,3116.847,21620.0
2018061610,8932.0,45.0,3125.847,21129.0
2018061611,8376.0,40.7,3263.1540000000005,21101.0
2018061612,8293.0,40.7,3343.1540000000005,21177.0
2018061613,8260.0,47.05,3654.299,21957.0
2018061614,8827.0,47.05,3815.299,22595.0
2018061615,8602.0,43.0,4211.451,23274.0
2018061616,8726.0,43.0,4403.451,24673.0
2018061617,9817.0,50.0,4956.978,26369.0
2018061618,10410.0,50.0,5164.978,27400.0
2018061619,11762.0,68.0,5812.246999999999,28216.0
2018061620,12146.0,68.0,6037.246999999999,28500.0
2018061621,11960.0,66.0,6688.985999999999,28285.0
2018061622,11897.0,66.0,6928.985999999999,28100.0
2018061623,11706.0,59.2,7470.473,27554.0
2018061624,11151.0,59.2,7730.473,27088.0
2018061625,10959.0,52.7,8137.084000000001,26665.0
2018061626,10967.0,52.7,8417.084,26341.0
2018061627,10570.0,47.02,8658.756000000001,26082.0
2018061628,9735.0,47.02,8851.756000000001,25860.0
2018061629,9242.0,46.0,9117.677,25609.0
2018061630,8834.0,46.0,9249.677,25549.0
2018061631,8494.0,40.95,9469.449,25301.0
2018061632,8088.0,40.95,9521.449,25385.0
2018061633,8190.0,46.0,9570.921,25714.0
2018061634,8235.0,46.0,9440.921,26362.0
2018061635,8537.0,52.48,9332.541,27094.0
2018061636,8768.0,52.48,9024.541,27482.0
2018061637,8882.0,64.9,8641.909,27600.0
2018061638,8315.0,64.9,8207.909,27386.0
2018061639,8426.0,70.0,7586.058999999999,27321.0
2018061640,8668.0,70.0,7124.058999999999,27215.0
2018061641,8532.0,69.81,6183.439,27076.0
2018061642,8494.0,69.81,5767.439,26900.0
2018061643,8419.0,69.77,5128.2,26600.0
2018061644,8684.0,69.77,4893.2,26389.0
2018061645,9194.0,57.0,4496.058,26372.0
2018061646,9222.0,57.0,4447.058,25420.0
2018061647,8509.0,55.3,4362.063,24179.0
2018061648,7203.0,55.3,4362.063,23100.0
2018061701,5940.0,53.94,4262.903,22493.0
2018061702,5245.0,53.94,4262.903,21914.0
2018061703,5281.0,52.95,5527.993,21322.0
2018061704,5104.0,52.95,5527.993,21255.0
2018061705,5304.0,51.56,5456.232,21289.0
2018061706,5386.0,51.56,5456.232,20847.0
2018061707,5508.0,45.94,5313.49,20745.0
2018061708,6165.0,45.94,5313.49,20558.0
2018061709,6308.0,40.56,5188.505,20270.0
2018061710,5841.0,40.56,5199.505,19691.0
2018061711,5567.0,35.28,5323.585,19585.0
2018061712,5713.0,35.28,5396.585,19635.0
2018061713,6024.0,42.57,5543.871999999999,20085.0
2018061714,6319.0,42.57,5700.871999999999,20533.0
2018061715,6886.0,25.17,5871.423000000001,21440.0
2018061716,7442.0,25.17,6086.423000000001,21620.0
2018061717,7245.0,39.7,6225.007,22192.0
2018061718,8221.0,39.7,6495.007,23100.0
2018061719,9167.0,51.25,6586.341,24346.0
2018061720,9718.0,51.25,6857.341,25248.0
2018061721,10221.0,57.9,6841.331,26000.0
2018061722,10110.0,57.9,7042.331,26482.0
2018061723,10652.0,59.5,7088.412,26777.0
2018061724,11117.0,59.5,7211.412,26910.0
2018061725,11310.0,56.6,7239.996999999999,27074.0
2018061726,11515.0,56.6,7291.996999999999,27100.0
2018061727,11169.0,52.0,7388.313,26870.0
2018061728,10705.0,52.0,7348.313,25916.0
2018061729,10550.0,46.24,7477.204000000001,25900.0
2018061730,10678.0,46.24,7336.204000000001,25909.0
2018061731,10612.0,45.0,7382.561,26062.0
2018061732,10545.0,45.0,7196.561,26258.0
2018061733,10780.0,47.5,7285.384,27138.0
2018061734,10690.0,47.5,7103.384,28146.0
2018061735,11427.0,67.48,7239.659,28732.0
2018061736,11320.0,67.48,7043.659,28993.0
2018061737,11499.0,70.0,7099.751,29000.0
2018061738,11329.0,70.0,6897.751,28968.0
2018061739,10788.0,70.05,6968.537,28957.0
2018061740,10286.0,70.05,6792.537,28892.0
2018061741,10278.0,70.0,6931.035,28633.0
2018061742,9739.0,70.0,6780.035,28400.0
2018061743,9919.0,60.19,7013.539,27800.0
2018061744,9485.0,60.19,6927.539,27321.0
2018061745,8938.0,45.97,7358.106,26521.0
2018061746,7894.0,45.97,7339.106,24967.0
2018061747,7040.0,58.0,7828.402,23056.0
2018061748,5458.0,58.0,7828.402,21652.0
2018061801,4960.0,46.49,8214.011999999999,20913.0
2018061802,4948.0,46.49,8214.011999999999,20494.0
2018061803,4824.0,40.58,8969.445,20490.0
2018061804,4969.0,40.58,8969.445,20185.0
2018061805,4899.0,38.0,8854.26,19900.0
2018061806,4717.0,38.0,8854.26,19587.0
2018061807,4778.0,35.0,8823.734,19487.0
2018061808,5032.0,35.0,8823.734,19539.0
2018061809,4995.0,35.0,8769.742,19541.0
2018061810,4822.0,35.0,8781.742,19471.0
2018061811,5187.0,41.77,8697.863000000001,19953.0
2018061812,5696.0,41.77,8819.863000000001,20688.0
2018061813,6706.0,58.0,9056.077,22214.0
2018061814,8408.0,58.0,9348.077,24392.0
2018061815,10128.0,60.0,9875.226999999999,27167.0
2018061816,11676.0,60.0,10330.226999999999,28954.0
2018061817,12156.0,70.19,11169.072,29968.0
2018061818,12194.0,70.19,11783.072,30168.0
2018061819,11780.0,70.7,12532.375,29557.0
